Wall time,Step,Value
1681482480.4602337,781,95.7097396850586
1681482576.5978632,1563,50.0599250793457
1681482672.456734,2345,38.00577163696289
1681482768.3162928,3127,32.26118850708008
1681482864.4184036,3909,30.112674713134766
1681482960.9212751,4691,28.432971954345703
1681483056.7761889,5473,27.17908477783203
1681483152.7770917,6255,25.902990341186523
1681483249.292519,7037,24.919313430786133
1681483345.7123222,7819,24.406686782836914
1681483442.2262409,8601,24.178279876708984
1681483538.521073,9383,23.95050048828125
1681483634.6613457,10165,23.746000289916992
1681483730.6635902,10947,23.60372543334961
1681483826.6942647,11729,23.45524024963379
1681483922.7101052,12511,23.348087310791016
1681484018.8055184,13293,23.179920196533203
1681484114.9190114,14075,23.07444953918457
1681484210.957653,14857,22.925994873046875
1681484307.070422,15639,22.86648941040039
1681484403.1361213,16421,22.749114990234375
1681484499.3813026,17203,22.68346405029297
1681484595.352086,17985,22.60038948059082
1681484691.348324,18767,22.544042587280273
1681484787.5057974,19549,22.47049331665039
1681484883.6354325,20331,22.39930534362793
1681484980.0721304,21113,22.3530216217041
1681485076.437358,21895,22.30689239501953
1681485172.731789,22677,22.23813247680664
1681485268.9931982,23459,22.180082321166992
1681485365.0690634,24241,22.13485336303711
1681485461.4189086,25023,22.083147048950195
1681485557.97237,25805,22.07035255432129
1681485654.102182,26587,22.019060134887695
1681485750.2189388,27369,21.979297637939453
1681485846.185929,28151,21.937610626220703
1681485942.3235214,28933,21.90229034423828
1681486038.2597666,29715,21.8642578125
1681486134.6087854,30497,21.822540283203125
1681486230.6971848,31279,21.81682777404785
1681486326.715949,32061,21.760839462280273
1681486422.6781409,32843,21.74921989440918
1681486518.6248522,33625,21.71150779724121
1681486614.473063,34407,21.68675994873047
1681486710.4692605,35189,21.6494140625
1681486806.5213916,35971,21.643810272216797
1681486902.6297948,36753,21.619365692138672
1681486998.6408987,37535,21.626102447509766
1681487095.2116153,38317,21.560632705688477
1681487191.5706222,39099,21.585527420043945
1681487288.2343903,39881,21.527063369750977
1681487384.4439044,40663,21.47275733947754
1681487480.3119454,41445,21.504505157470703
1681487576.3191025,42227,21.461864471435547
1681487672.354712,43009,21.440011978149414
1681487768.2516093,43791,21.43294334411621
1681487864.1073925,44573,21.413288116455078
1681487960.0518963,45355,21.39081573486328
1681488055.7989345,46137,21.4052677154541
1681488151.69657,46919,21.37611198425293
1681488247.6602798,47701,21.335744857788086
1681488344.000292,48483,21.322147369384766
1681488440.1231918,49265,21.311044692993164
1681488536.719225,50047,21.29440689086914
1681488632.601585,50829,21.29869842529297
1681488728.508833,51611,21.260290145874023
1681488824.354329,52393,21.261812210083008
1681488920.9964514,53175,21.23106575012207
1681489017.689186,53957,21.214719772338867
1681489114.0248504,54739,21.20447540283203
1681489210.5297694,55521,21.21453285217285
1681489307.2056067,56303,21.194934844970703
1681489403.1236959,57085,21.15608024597168
1681489498.9527643,57867,21.16975212097168
1681489594.9754941,58649,21.15755271911621
1681489691.2467327,59431,21.16204071044922
1681489787.2835593,60213,21.176502227783203
1681489883.2914338,60995,21.13544273376465
1681489979.2206187,61777,21.09784698486328
1681490075.2631383,62559,21.087793350219727
1681490171.7455032,63341,21.091127395629883
1681490268.238125,64123,21.071075439453125
1681490364.8342814,64905,21.07052230834961
1681490460.714957,65687,21.064693450927734
1681490557.476158,66469,21.07925033569336
1681490654.3035347,67251,21.09975242614746
1681490751.0548704,68033,21.02779769897461
1681490847.7023077,68815,21.016515731811523
1681490944.6153755,69597,21.025955200195312
1681491040.5918791,70379,21.006853103637695
1681491136.5712242,71161,20.998010635375977
1681491232.4858162,71943,21.00175666809082
1681491328.5176842,72725,20.990219116210938
1681491424.885513,73507,20.977293014526367
1681491521.122562,74289,20.972620010375977
1681491617.0049233,75071,20.96259307861328
1681491713.2467804,75853,20.973617553710938
1681491809.760334,76635,20.94542121887207
1681491905.705028,77417,20.98780059814453
1681492001.9808958,78199,20.9361515045166
1681492098.5039806,78981,20.929908752441406
1681492194.4146776,79763,20.9200439453125
1681492291.3153415,80545,20.91559410095215
1681492387.1878126,81327,20.925992965698242
1681492483.1705406,82109,20.901369094848633
1681492579.061672,82891,20.89967155456543
1681492675.9541545,83673,20.897380828857422
1681492771.9155574,84455,20.894657135009766
1681492867.9685247,85237,20.888696670532227
1681492963.9175487,86019,20.911211013793945
1681493060.511911,86801,20.875324249267578
1681493156.524331,87583,20.857772827148438
1681493252.4029932,88365,20.840896606445312
1681493348.2653303,89147,20.855667114257812
1681493444.946695,89929,20.854461669921875
1681493540.8373542,90711,21.087787628173828
1681493636.7828372,91493,20.79959487915039
1681493732.7068195,92275,20.834049224853516
1681493829.4824986,93057,20.83091926574707
1681493925.5200565,93839,20.814285278320312
1681494022.2040133,94621,20.80193328857422
1681494118.0640607,95403,20.816843032836914
1681494213.984057,96185,20.79884147644043
1681494310.0775943,96967,20.818758010864258
1681494406.5976694,97749,20.792566299438477
1681494502.4359019,98531,20.78147315979004
1681494598.4815114,99313,20.812116622924805
1681494694.4850526,100095,20.803619384765625
1681494790.580323,100877,20.79297637939453
1681494886.5374072,101659,20.769397735595703
1681494983.2437937,102441,20.77348518371582
1681495079.8685343,103223,20.74359130859375
1681495176.3755777,104005,20.751550674438477
1681495273.0541534,104787,20.778778076171875
