Wall time,Step,Value
1681493354.8398263,84455,6.301352500915527
1681493455.9682877,85237,6.301382541656494
1681493556.9896717,86019,6.301906108856201
1681493658.1263251,86801,6.292181015014648
1681493759.2515514,87583,6.289012432098389
1681493860.4513884,88365,6.282990455627441
1681493961.5930338,89147,6.286391258239746
1681494062.8030245,89929,6.272216796875
1681494163.8790095,90711,6.278675556182861
1681494264.935576,91493,6.273397922515869
1681494365.9861262,92275,6.271389484405518
1681494467.0633883,93057,6.27028751373291
1681494568.0929482,93839,6.267107009887695
1681494669.186266,94621,6.270725727081299
1681494770.32282,95403,6.2552642822265625
1681494871.4125721,96185,6.281941890716553
1681494972.6324947,96967,6.233516216278076
1681495073.7531211,97749,6.240337371826172
1681495174.7879522,98531,6.248696804046631
1681495275.9521377,99313,6.247439861297607
1681495377.2093668,100095,6.235215663909912
1681495478.4014432,100877,6.242274284362793
1681495579.529918,101659,6.226242542266846
1681495680.6119683,102441,6.263096809387207
1681495781.7585793,103223,6.226347923278809
1681495882.853224,104005,6.237798690795898
1681495983.8792136,104787,6.212703227996826
1681496085.023485,105569,6.225136756896973
1681496186.2236164,106351,6.204402923583984
1681496287.4358406,107133,6.213273048400879
1681496388.6195788,107915,6.210926055908203
1681496489.729939,108697,6.222352027893066
1681496590.7971914,109479,6.2049150466918945
1681496691.9910479,110261,10.7252197265625
1681496792.1522455,111043,24.53931999206543
