Wall time,Step,Value
1681482435.008109,781,95.86625671386719
1681482529.8510003,1563,74.6114273071289
1681482624.893679,2345,71.84474182128906
1681482720.0968382,3127,70.21758270263672
1681482815.5397012,3909,69.48371124267578
1681482911.3210719,4691,68.9404296875
1681483006.1141522,5473,68.49874877929688
1681483101.1018896,6255,68.15437316894531
1681483196.7136593,7037,67.82421875
1681483292.4435027,7819,67.5766830444336
1681483388.2221522,8601,67.33181762695312
1681483483.2715254,9383,67.13021850585938
1681483578.7572594,10165,66.92154693603516
1681483674.2563765,10947,66.74808502197266
1681483769.6035395,11729,66.58890533447266
1681483864.9888656,12511,66.38375854492188
1681483960.2521412,13293,66.2552719116211
1681484055.705041,14075,66.10267639160156
1681484151.2909076,14857,65.92801666259766
1681484246.91978,15639,65.79679107666016
1681484341.8762603,16421,65.69029235839844
1681484437.7764564,17203,65.5475845336914
1681484532.8673384,17985,65.4201431274414
1681484628.2221594,18767,65.3399429321289
1681484723.6422334,19549,65.18264770507812
1681484818.6893528,20331,65.06474304199219
1681484914.1939867,21113,64.95337677001953
1681485009.7302208,21895,64.8695297241211
1681485105.3743088,22677,64.7484359741211
1681485200.9984982,23459,64.68257141113281
1681485295.9924066,24241,64.546630859375
1681485391.6363642,25023,64.45548248291016
1681485487.2279074,25805,64.37626647949219
1681485583.136015,26587,64.27926635742188
1681485678.1339512,27369,64.2003173828125
1681485773.68374,28151,64.14514923095703
1681485869.0553257,28933,64.0484619140625
1681485964.6245987,29715,63.94916915893555
1681486059.751051,30497,63.89568328857422
1681486155.4451103,31279,63.81193161010742
1681486250.451392,32061,63.7576789855957
1681486345.9525144,32843,63.67566680908203
1681486441.0047178,33625,63.56827163696289
1681486536.264365,34407,63.537620544433594
1681486631.2172372,35189,63.48129653930664
1681486726.317089,35971,63.386131286621094
1681486821.7151227,36753,63.3670539855957
1681486917.0922537,37535,63.268558502197266
1681487012.5333383,38317,63.22828674316406
1681487108.5548522,39099,63.180015563964844
1681487204.109146,39881,63.1188850402832
1681487300.2236423,40663,63.07535934448242
1681487395.6373498,41445,63.034645080566406
1681487490.6702263,42227,62.961204528808594
1681487586.056625,43009,62.92448425292969
1681487681.5340674,43791,62.87137985229492
1681487776.5553832,44573,62.82833480834961
1681487871.8270159,45355,62.76882553100586
1681487967.1999044,46137,62.72377014160156
1681488062.0976624,46919,62.69046401977539
1681488157.1590278,47701,62.66412353515625
1681488252.445488,48483,62.616024017333984
1681488347.9326224,49265,62.59516143798828
1681488443.176794,50047,62.525909423828125
1681488539.1174417,50829,62.48810577392578
1681488634.442788,51611,62.450279235839844
1681488729.9246776,52393,62.43598175048828
1681488824.8708773,53175,62.37820053100586
1681488920.693529,53957,62.38676071166992
1681489016.8015368,54739,62.31350326538086
1681489112.3084762,55521,62.283260345458984
1681489208.285147,56303,62.237335205078125
1681489304.38899,57085,62.247928619384766
1681489399.7136424,57867,62.18378448486328
1681489494.848026,58649,62.17160415649414
1681489590.1779404,59431,62.106964111328125
1681489685.923788,60213,62.1201286315918
1681489781.283593,60995,62.08445358276367
1681489876.7302685,61777,62.05264663696289
1681489971.965985,62559,62.02095413208008
1681490067.3886547,63341,61.99055862426758
1681490163.36983,64123,61.98025894165039
1681490259.2202935,64905,61.95014190673828
1681490355.1746414,65687,61.916263580322266
1681490450.2814777,66469,61.892120361328125
1681490546.5955253,67251,61.86942672729492
1681490643.0658329,68033,61.834014892578125
1681490739.2108316,68815,61.826385498046875
