Wall time,Step,Value
1681482583.2583325,781,78.81987762451172
1681482690.334835,1563,32.4806022644043
1681482797.4427288,2345,23.686979293823242
1681482904.647696,3127,18.07798957824707
1681483011.730983,3909,14.924150466918945
1681483118.8059208,4691,12.873717308044434
1681483226.0444052,5473,11.04864501953125
1681483333.277129,6255,9.905050277709961
1681483440.5360363,7037,9.058618545532227
1681483547.7396193,7819,8.165440559387207
1681483654.9316347,8601,7.516389846801758
1681483762.0732195,9383,6.897271156311035
1681483869.2221563,10165,6.292022705078125
1681483976.474357,10947,5.73303747177124
1681484083.7507792,11729,5.2869462966918945
1681484190.9694684,12511,4.9656147956848145
1681484298.1953387,13293,4.674107074737549
1681484405.347878,14075,4.410972595214844
1681484512.617068,14857,4.216744899749756
1681484619.7678418,15639,4.065927028656006
1681484726.867949,16421,3.85588002204895
1681484834.0329063,17203,3.72318696975708
1681484941.2067952,17985,3.6246044635772705
1681485048.383741,18767,3.4835360050201416
1681485155.5645702,19549,3.428154468536377
1681485262.8012793,20331,3.3473591804504395
1681485369.9226966,21113,3.328059673309326
1681485477.0035212,21895,3.2294881343841553
1681485584.238669,22677,3.2077572345733643
1681485691.3704202,23459,3.177238702774048
1681485798.5747302,24241,3.1548819541931152
1681485905.7384717,25023,3.076479434967041
1681486012.864557,25805,3.0980169773101807
1681486119.9663815,26587,3.054997205734253
1681486227.1521974,27369,3.038722515106201
1681486334.1945696,28151,11.314067840576172
1681486441.2971172,28933,12.280780792236328
1681486548.4283636,29715,4.850358486175537
1681486655.5319202,30497,3.8481945991516113
1681486762.6445088,31279,3.458965539932251
1681486869.7943673,32061,3.2737462520599365
1681486976.9546037,32843,3.170606851577759
1681487084.0655425,33625,3.1110143661499023
1681487191.296006,34407,3.0978806018829346
1681487298.526527,35189,3.0613183975219727
1681487405.7195492,35971,3.0415992736816406
1681487512.830617,36753,12.794204711914062
1681487620.0153499,37535,6.975860595703125
1681487727.142729,38317,3.8267765045166016
1681487834.258278,39099,3.3437325954437256
1681487941.337483,39881,3.167119264602661
1681488048.4109614,40663,3.0602564811706543
1681488155.5618997,41445,3.034388780593872
1681488262.6607282,42227,2.9934349060058594
1681488369.8882287,43009,2.9779000282287598
1681488477.0328379,43791,2.983954668045044
1681488584.2763786,44573,2.991788148880005
1681488691.362975,45355,2.9624674320220947
1681488798.4446156,46137,2.977027416229248
1681488905.6216853,46919,2.9761769771575928
1681489012.9295223,47701,2.9557034969329834
1681489120.2165458,48483,13.465457916259766
1681489227.5212402,49265,6.396835803985596
1681489334.783405,50047,3.9204659461975098
1681489441.930464,50829,3.3702878952026367
1681489549.0162387,51611,3.1329128742218018
1681489656.2564442,52393,3.032184600830078
1681489763.4633682,53175,2.9744038581848145
1681489870.6442149,53957,2.9494879245758057
1681489977.7845821,54739,2.938678026199341
1681490084.9752698,55521,2.9165167808532715
1681490192.2056139,56303,2.9174461364746094
1681490299.327473,57085,2.9192750453948975
1681490406.5094047,57867,2.9141972064971924
1681490513.7154572,58649,2.9175658226013184
1681490620.9601684,59431,2.8916962146759033
1681490728.2448936,60213,2.8981642723083496
1681490835.4566607,60995,2.8933322429656982
1681490942.7267377,61777,2.8646080493927
1681491049.8758001,62559,12.220682144165039
1681491157.0469902,63341,5.47434663772583
1681491264.1918879,64123,3.7394399642944336
1681491371.303347,64905,3.359398126602173
1681491478.4479725,65687,3.188451051712036
1681491585.587279,66469,3.0999763011932373
1681491692.7927897,67251,3.036656141281128
1681491799.9395733,68033,3.0043396949768066
1681491907.0402412,68815,2.9736952781677246
1681492014.2219653,69597,2.9434657096862793
1681492121.486094,70379,2.938469171524048
1681492228.7134905,71161,16.153366088867188
1681492335.9331748,71943,6.277524471282959
1681492443.084317,72725,3.6025772094726562
1681492550.260826,73507,3.1999268531799316
1681492657.5314167,74289,3.040968656539917
1681492764.6163886,75071,2.9635093212127686
1681492871.7522402,75853,2.905672788619995
1681492978.847149,76635,2.8934311866760254
1681493086.0725954,77417,2.8815581798553467
1681493193.1971078,78199,2.8604862689971924
1681493300.2930586,78981,2.8705363273620605
1681493407.4445984,79763,2.8741238117218018
1681493514.5066493,80545,2.84421443939209
1681493621.6425529,81327,2.8551716804504395
1681493728.8233604,82109,28.78811264038086
1681493836.0961263,82891,9.404241561889648
1681493943.2901962,83673,6.390076637268066
1681494050.6362233,84455,5.233104228973389
1681494157.6859236,85237,4.626181602478027
1681494264.771641,86019,4.22847318649292
1681494371.8802567,86801,3.992284059524536
1681494479.0255473,87583,3.7767410278320312
1681494586.1599686,88365,3.643378734588623
1681494693.2890553,89147,3.5067310333251953
1681494800.41626,89929,3.4448230266571045
1681494907.574869,90711,20.57433319091797
1681495014.9422786,91493,5.180724143981934
1681495122.0558696,92275,3.911222457885742
1681495229.2895832,93057,3.5676732063293457
1681495336.4891071,93839,3.3987863063812256
1681495443.7316134,94621,3.3038716316223145
1681495550.901689,95403,3.2371487617492676
1681495658.0461547,96185,3.2022578716278076
1681495765.2741184,96967,3.165311813354492
1681495872.426475,97749,21.16860580444336
1681495979.5413418,98531,4.628637790679932
1681496086.6831264,99313,3.794762134552002
1681496193.9324584,100095,3.499516010284424
1681496301.2021177,100877,3.351167917251587
1681496408.4784987,101659,3.2624850273132324
1681496515.653909,102441,3.205082416534424
1681496622.7839446,103223,3.1693978309631348
1681496729.9718375,104005,3.139066219329834
1681496835.0872772,104787,3.1200356483459473
