Wall time,Step,Value
1681482438.9485946,781,96.31938934326172
1681482533.921772,1563,58.81267166137695
1681482629.03667,2345,53.71234130859375
1681482724.2524214,3127,52.68918991088867
1681482819.8350313,3909,51.89098358154297
1681482915.7261066,4691,51.36471176147461
1681483010.5153744,5473,51.02016067504883
1681483105.5848475,6255,50.7016487121582
1681483201.468614,7037,50.36818313598633
1681483297.3120167,7819,50.1705436706543
1681483393.214216,8601,49.9405517578125
1681483488.3291187,9383,49.679256439208984
1681483583.791338,10165,49.51124572753906
1681483679.3162696,10947,49.32526397705078
1681483774.6593227,11729,49.17144012451172
1681483870.0209296,12511,49.023799896240234
1681483965.3106954,13293,48.926368713378906
1681484060.7507212,14075,48.73228454589844
1681484156.3395524,14857,48.65026092529297
1681484252.0046332,15639,48.539276123046875
1681484347.0467725,16421,48.40120315551758
1681484442.9785318,17203,48.33487319946289
1681484538.1501696,17985,48.24919509887695
1681484633.5068886,18767,48.13338851928711
1681484729.1872358,19549,48.070655822753906
1681484824.3179798,20331,48.016639709472656
1681484919.96966,21113,47.894039154052734
1681485015.7254581,21895,47.85490036010742
1681485111.5942614,22677,47.78190994262695
1681485207.3236516,23459,47.69623565673828
1681485302.3992703,24241,47.66710662841797
1681485398.0473244,25023,47.56570816040039
1681485493.8154788,25805,47.519290924072266
1681485589.80694,26587,47.45005416870117
1681485684.856729,27369,47.4007453918457
1681485780.4342487,28151,47.36127853393555
1681485875.7642837,28933,47.299293518066406
1681485971.3676705,29715,47.24515151977539
1681486066.8237898,30497,47.18988037109375
1681486162.683918,31279,47.191383361816406
1681486257.7544653,32061,47.07944107055664
1681486353.3090155,32843,47.08059310913086
1681486448.4284225,33625,47.023441314697266
1681486543.6841052,34407,46.97499465942383
1681486638.758432,35189,46.93362045288086
1681486733.8640504,35971,46.92850875854492
1681486829.2230783,36753,46.856815338134766
1681486924.6351066,37535,46.82683181762695
1681487020.0778217,38317,46.792171478271484
1681487116.2741802,39099,46.77366638183594
1681487212.0536864,39881,46.74108123779297
1681487308.282632,40663,46.70193862915039
1681487403.8003595,41445,46.67034912109375
1681487498.8734593,42227,46.65053939819336
1681487594.277648,43009,46.593116760253906
1681487689.7489755,43791,46.5744514465332
1681487784.8823197,44573,46.55479431152344
1681487880.1307213,45355,46.49789810180664
1681487975.5137658,46137,46.520015716552734
1681488070.5304534,46919,46.458984375
1681488165.6879869,47701,46.44583511352539
1681488260.9948573,48483,46.42088317871094
1681488356.6804469,49265,46.389434814453125
1681488452.0179336,50047,46.38737106323242
1681488548.2048526,50829,46.35448455810547
1681488643.5291414,51611,46.341575622558594
1681488739.046696,52393,46.30292892456055
1681488834.1008818,53175,46.28815841674805
1681488930.118511,53957,46.264610290527344
1681489026.34658,54739,46.24371337890625
1681489121.929507,55521,46.23405456542969
1681489218.04537,56303,46.2002067565918
1681489314.2528307,57085,46.20600128173828
1681489409.6067843,57867,46.163551330566406
1681489504.7260542,58649,46.15050506591797
1681489600.1988106,59431,46.125701904296875
1681489696.018713,60213,46.12937545776367
1681489791.42021,60995,46.092350006103516
1681489886.8600168,61777,46.08332443237305
1681489982.190815,62559,46.067893981933594
1681490077.7466335,63341,46.10055923461914
1681490173.9158056,64123,46.02189636230469
1681490269.8705857,64905,46.02716827392578
1681490365.9503658,65687,46.00384521484375
1681490461.0793474,66469,45.998756408691406
1681490557.4911096,67251,45.965240478515625
1681490654.1004834,68033,45.950225830078125
1681490750.3898351,68815,45.955909729003906
1681490846.5354035,69597,45.93785858154297
1681490943.2670288,70379,45.93994140625
1681491038.7854743,71161,45.89442825317383
1681491134.33123,71943,45.87607955932617
1681491229.874486,72725,45.87947463989258
1681491325.0512743,73507,45.860233306884766
1681491420.680695,74289,45.856109619140625
1681491515.97565,75071,45.844505310058594
1681491611.2458303,75853,45.848873138427734
1681491707.1895225,76635,45.81234359741211
1681491803.1239362,77417,45.82759475708008
1681491898.6248744,78199,45.805259704589844
1681491994.445972,78981,45.797508239746094
1681492090.4136178,79763,45.78828430175781
1681492185.6166174,80545,45.753440856933594
1681492282.1923423,81327,45.763240814208984
1681492377.4678066,82109,45.73926544189453
1681492472.9391232,82891,45.73052978515625
1681492568.2279947,83673,45.718624114990234
1681492664.7506623,84455,45.71415328979492
1681492759.9348686,85237,45.71207809448242
1681492855.2812667,86019,45.68306350708008
1681492950.6353216,86801,45.685638427734375
1681493046.6694136,87583,45.67866134643555
1681493142.073102,88365,45.66680145263672
1681493237.5078,89147,45.65491485595703
1681493332.853855,89929,45.650203704833984
1681493428.919509,90711,45.63688659667969
1681493524.0777361,91493,45.628395080566406
1681493619.4271538,92275,45.63319396972656
1681493714.7965143,93057,45.60313415527344
1681493810.8538117,93839,45.61640930175781
1681493906.4564302,94621,45.589759826660156
1681494002.4837344,95403,45.59701156616211
1681494097.8759341,96185,45.57127380371094
1681494193.2366672,96967,45.58005905151367
1681494288.5892138,97749,45.569366455078125
1681494384.4191318,98531,45.58943557739258
1681494479.6897242,99313,45.53340530395508
1681494574.7045934,100095,45.547760009765625
1681494670.1439102,100877,45.52762985229492
1681494765.5844643,101659,45.54133987426758
1681494861.2106419,102441,45.512760162353516
1681494957.4230099,103223,45.53704071044922
1681495053.6657789,104005,45.51015853881836
1681495149.6014705,104787,45.49830627441406
1681495245.551335,105569,45.49996566772461
1681495341.04477,106351,45.48396682739258
1681495436.89635,107133,45.48131561279297
1681495532.090313,107915,45.482791900634766
1681495627.7065547,108697,45.46587371826172
1681495723.1848166,109479,45.451416015625
1681495818.555985,110261,45.45944595336914
1681495913.741386,111043,45.44112014770508
1681496009.119557,111825,45.44470977783203
1681496104.811559,112607,45.439571380615234
1681496200.6025846,113389,45.474544525146484
1681496296.792241,114171,45.4241943359375
1681496392.8780823,114953,45.43842315673828
1681496488.4916527,115735,45.393280029296875
1681496583.8268116,116517,45.42823028564453
1681496679.9008965,117299,45.41714859008789
