Wall time,Step,Value
1681482356.070404,781,118.60482788085938
1681482371.031366,1563,100.82393646240234
1681482385.9404912,2345,100.02864074707031
1681482400.8351324,3127,99.43672943115234
1681482415.8174117,3909,99.06681060791016
1681482430.6635098,4691,98.7509765625
1681482445.6804147,5473,98.3548583984375
1681482460.5424457,6255,98.11173248291016
1681482475.4273748,7037,97.80502319335938
1681482490.343627,7819,97.5367202758789
1681482505.267685,8601,97.36972045898438
1681482520.1206026,9383,97.08512878417969
1681482535.028455,10165,96.81298065185547
1681482550.0123944,10947,96.63691711425781
1681482565.0000114,11729,96.49703216552734
1681482579.8866909,12511,96.31672668457031
1681482594.766459,13293,96.2375717163086
1681482609.711375,14075,96.02615356445312
1681482624.7037814,14857,95.8395767211914
1681482639.6059582,15639,95.99175262451172
1681482654.5808055,16421,95.72792053222656
1681482669.564283,17203,95.72329711914062
1681482684.5703313,17985,95.5105972290039
1681482699.4623604,18767,95.42340087890625
1681482714.3338568,19549,95.2415771484375
1681482729.244096,20331,95.29676818847656
1681482744.2248938,21113,95.11556243896484
1681482759.136079,21895,95.1159896850586
1681482774.0336306,22677,95.19538879394531
1681482788.9400659,23459,95.229248046875
1681482803.8682635,24241,94.97760009765625
1681482818.7796755,25023,94.91002655029297
1681482833.6869864,25805,94.8422622680664
1681482848.6209066,26587,95.03791809082031
1681482863.5890014,27369,94.89114379882812
1681482878.4361954,28151,94.67842864990234
1681482893.302553,28933,94.73226928710938
1681482908.2401555,29715,94.71513366699219
1681482923.2468262,30497,94.63160705566406
1681482938.1883388,31279,94.6159896850586
1681482953.0971475,32061,94.67433166503906
1681482967.9756134,32843,94.80120849609375
1681482982.9773045,33625,94.8844985961914
1681482997.9181528,34407,94.57169342041016
1681483012.8327818,35189,94.93573760986328
1681483027.7385921,35971,94.90424346923828
1681483042.7330358,36753,94.73393249511719
1681483057.6816106,37535,94.84339904785156
1681483072.545388,38317,94.39898681640625
1681483087.4273596,39099,95.05896759033203
1681483102.3644109,39881,94.83885192871094
1681483117.370243,40663,94.56890869140625
1681483132.2417674,41445,94.22303771972656
1681483147.1432004,42227,94.4428482055664
1681483162.05505,43009,94.81368255615234
1681483177.0415733,43791,94.37854766845703
1681483191.933992,44573,94.51683044433594
1681483206.80285,45355,94.88803100585938
1681483221.700643,46137,94.14112091064453
1681483236.6423209,46919,94.59015655517578
1681483251.491872,47701,94.171142578125
1681483266.3763664,48483,94.64299774169922
1681483281.2901266,49265,94.57203674316406
1681483296.2875896,50047,94.64678955078125
1681483311.15589,50829,95.28172302246094
1681483326.0230827,51611,95.03632354736328
1681483340.9315767,52393,94.7570571899414
1681483355.9264898,53175,94.66149139404297
1681483370.9009242,53957,94.97193908691406
1681483385.772781,54739,94.4473876953125
1681483400.6691344,55521,94.14636993408203
1681483415.6757662,56303,94.75602722167969
1681483430.61268,57085,94.58110046386719
1681483445.5013342,57867,94.70449829101562
1681483460.3912592,58649,94.30577850341797
1681483475.3857496,59431,95.29012298583984
1681483490.3435006,60213,94.74629974365234
1681483505.2445729,60995,95.58412170410156
1681483520.1246817,61777,99.94386291503906
1681483535.0816162,62559,95.4436264038086
1681483550.056808,63341,95.99674224853516
1681483564.9412878,64123,95.27474212646484
1681483580.0418913,64905,95.39855194091797
1681483594.9723632,65687,95.43009185791016
1681483609.9064455,66469,94.99034881591797
1681483624.7877605,67251,94.82496643066406
1681483639.6856666,68033,94.44207000732422
1681483654.5798123,68815,94.96272277832031
1681483669.5703123,69597,95.46672821044922
1681483684.4816332,70379,94.71366119384766
1681483699.3765364,71161,94.86029052734375
1681483714.2843704,71943,95.61183166503906
1681483729.3108456,72725,96.106201171875
1681483744.2422457,73507,99.82884979248047
1681483759.1211095,74289,99.99909973144531
1681483773.9933646,75071,99.61431884765625
1681483788.9626355,75853,99.317626953125
1681483803.9259431,76635,98.9933090209961
1681483818.817496,77417,98.719482421875
1681483833.7069607,78199,98.63996887207031
1681483848.6497116,78981,98.39817810058594
1681483863.6165948,79763,98.30577850341797
1681483878.4491782,80545,98.21524047851562
1681483893.3319547,81327,97.9876480102539
1681483908.2298856,82109,98.03848266601562
1681483923.2445078,82891,98.37877655029297
1681483938.1333053,83673,97.85697937011719
1681483952.9875484,84455,97.98829650878906
1681483967.8186257,85237,98.05919647216797
1681483982.7931695,86019,97.70596313476562
1681483997.6971402,86801,98.20330810546875
1681484012.5386124,87583,97.95471954345703
1681484027.4371521,88365,99.94792175292969
1681484042.4963477,89147,98.16927337646484
1681484057.485763,89929,97.84390258789062
1681484072.3751192,90711,98.497802734375
1681484087.3635073,91493,98.60005950927734
1681484102.5582438,92275,99.43002319335938
1681484117.4623146,93057,98.64305877685547
1681484132.3579392,93839,99.02104187011719
1681484147.1894355,94621,99.66253662109375
1681484162.1093526,95403,99.34693145751953
1681484177.0853388,96185,99.23706817626953
1681484191.9330359,96967,99.01310729980469
1681484206.7893813,97749,98.5895004272461
1681484221.642779,98531,98.18257904052734
1681484236.5900831,99313,98.22799682617188
1681484251.429277,100095,98.44042205810547
1681484266.3037124,100877,99.90160369873047
1681484281.1857984,101659,98.52778625488281
1681484296.2246938,102441,97.94207000732422
1681484311.1556194,103223,97.81807708740234
1681484326.0758634,104005,97.5005874633789
1681484340.9934702,104787,97.67257690429688
1681484356.0205681,105569,99.91468811035156
1681484371.0220578,106351,98.56028747558594
1681484386.0238779,107133,98.26123809814453
1681484400.9513514,107915,98.35001373291016
1681484416.0426311,108697,97.83204650878906
1681484430.9903202,109479,99.1881103515625
1681484445.9490461,110261,98.10072326660156
1681484460.918481,111043,98.660400390625
1681484475.9998715,111825,97.39241790771484
1681484491.0269012,112607,97.80599975585938
1681484505.9491324,113389,99.24124145507812
1681484520.89224,114171,97.63947296142578
1681484535.8943624,114953,98.4908218383789
1681484550.850216,115735,99.93681335449219
1681484565.7788718,116517,99.3218002319336
1681484580.6889045,117299,99.84033203125
1681484595.627298,118081,98.82852935791016
1681484610.6323314,118863,98.54132843017578
1681484625.5421016,119645,98.28851318359375
1681484640.4460402,120427,98.70709991455078
1681484655.435541,121209,99.49349212646484
1681484670.4348762,121991,99.57273864746094
1681484685.3454406,122773,98.8014907836914
1681484700.2713184,123555,97.90547943115234
1681484715.237891,124337,98.1312484741211
1681484730.230614,125119,97.70108032226562
1681484745.1483374,125901,97.58963775634766
1681484760.1548629,126683,99.04305267333984
1681484775.1778674,127465,99.41879272460938
1681484790.2238286,128247,98.2199935913086
1681484805.2341194,129029,97.90823364257812
1681484820.191907,129811,97.69566345214844
1681484835.22255,130593,98.0087890625
1681484850.410044,131375,97.5592269897461
1681484865.3540206,132157,97.38890838623047
1681484880.3590763,132939,97.33685302734375
1681484895.4056773,133721,97.33692932128906
1681484910.432587,134503,97.73114776611328
1681484925.436921,135285,98.78298950195312
1681484940.4210289,136067,98.01579284667969
1681484955.4045,136849,97.95771789550781
1681484970.4786365,137631,98.82959747314453
1681484985.4466615,138413,98.06349182128906
1681485000.423317,139195,97.31539916992188
1681485015.427565,139977,97.80122375488281
1681485030.4224896,140759,97.20677947998047
1681485045.3583436,141541,97.96569061279297
1681485060.387649,142323,98.47898864746094
1681485075.4088385,143105,98.42713165283203
1681485090.4744008,143887,97.56056213378906
1681485105.4347208,144669,97.32601928710938
1681485120.438134,145451,97.29342651367188
1681485135.4750783,146233,98.1760025024414
1681485150.5193515,147015,97.13204193115234
1681485165.4979184,147797,97.13371276855469
1681485180.433182,148579,96.75621032714844
1681485195.4481936,149361,97.8053207397461
1681485210.5118964,150143,97.1480712890625
1681485225.4740062,150925,97.66967010498047
1681485240.4332654,151707,97.56610107421875
1681485255.4557571,152489,97.29866027832031
1681485270.4741132,153271,96.83991241455078
1681485285.415979,154053,97.20863342285156
1681485300.3823376,154835,98.21421813964844
1681485315.3957534,155617,97.2861328125
1681485330.451888,156399,97.30442810058594
1681485345.427796,157181,98.00665283203125
1681485360.4221535,157963,97.97901153564453
1681485375.431651,158745,97.3011703491211
1681485390.523354,159527,97.23026275634766
1681485405.505955,160309,97.41963195800781
1681485420.4633484,161091,97.57354736328125
1681485435.456388,161873,97.50177764892578
1681485450.5409493,162655,97.15750885009766
1681485465.5026572,163437,97.17603302001953
1681485480.4555812,164219,98.33383178710938
1681485495.374943,165001,97.44409942626953
1681485510.4506254,165783,97.0457763671875
1681485525.4233701,166565,96.90940856933594
1681485540.3700702,167347,97.02906799316406
1681485555.3645802,168129,99.36683654785156
1681485570.4517698,168911,101.657958984375
1681485585.499798,169693,98.41204071044922
1681485600.5201356,170475,97.44554901123047
1681485615.5486739,171257,96.79682159423828
1681485630.6425185,172039,96.67427825927734
1681485645.7301776,172821,96.79776763916016
1681485660.7541108,173603,96.5619888305664
1681485675.7518697,174385,96.63176727294922
1681485690.8121257,175167,98.07489776611328
1681485705.9212713,175949,97.34687805175781
1681485720.905688,176731,96.66622161865234
1681485735.9412885,177513,96.45388793945312
1681485751.0176554,178295,96.53276824951172
1681485766.1084661,179077,97.00882720947266
1681485781.0968282,179859,96.60208129882812
1681485796.0458653,180641,96.58609771728516
1681485811.1252027,181423,96.6385269165039
1681485826.1793838,182205,96.52200317382812
1681485841.1977086,182987,96.75084686279297
1681485856.2279043,183769,96.98690795898438
1681485871.279008,184551,96.36174774169922
1681485886.403914,185333,96.52411651611328
1681485901.3851285,186115,97.01141357421875
1681485916.371089,186897,96.87320709228516
1681485931.4080613,187679,96.42611694335938
1681485946.467017,188461,98.46846771240234
