Model Name,Epoch,Batch Size,Learning Rate,Train Loss,Test Loss,Train Accuracy,Test Accuracy,Time
CNN,50,128,0.0001,0.0259548908780159,1.3886649231367474,99.19,78.79,1154.6189422607422
CNN,51,128,0.0001,0.0267816008843631,1.195663149221034,99.138,78.06,1177.5172290802002
CNN,52,128,0.0001,0.0291999166301699,1.2969350618652151,99.032,78.60000000000001,1200.112414598465
CNN,53,128,0.0001,0.0248853519117957,1.233115993723085,99.23,79.14,1222.4476492404938
CNN,54,128,0.0001,0.0240171373917219,1.3867491702490216,99.264,78.0,1244.7239317893982
CNN,55,128,0.0001,0.0254305196653419,1.1850690464430218,99.278,79.47999999999999,1267.104002714157
CNN,56,128,0.0001,0.0204074941440056,1.4657584602319742,99.39,78.49000000000001,1289.445910692215
CNN,57,128,0.0001,0.0303754044664384,1.2750929292244246,99.076,79.02,1311.773904323578
CNN,58,128,0.0001,0.0234620143502951,1.1479072450082513,99.322,78.49000000000001,1334.080802679062
CNN,59,128,0.0001,0.0243670890665115,1.4611118450949463,99.226,77.79,1356.38681101799
CNN,60,128,0.0001,0.0240497602143293,1.2532142091401015,99.256,78.22,1378.574896812439
CNN,61,128,0.0001,0.0194960396330895,1.4274907172480715,99.392,79.16,1400.856309890747
CNN,62,128,0.0001,0.0252422609891536,1.3962299046637137,99.262,78.97,1423.719675064087
CNN,63,128,0.0001,0.0199545090232426,1.1978439998023118,99.408,79.53,1446.0849945545197
CNN,64,128,0.0001,0.0244944380646002,1.2215228209012672,99.228,79.53,1468.7143025398254
CNN,65,128,0.0001,0.0174605370620205,1.224165681796738,99.462,79.57,1491.377238035202
CNN,66,128,0.0001,0.0183264502970849,1.3119279168829132,99.426,79.25,1514.2124345302582
CNN,67,128,0.0001,0.0183323415143944,1.3002563360371169,99.43,78.38000000000001,1537.037128686905
CNN,68,128,0.0001,0.0227310368915527,1.2156763665283783,99.274,78.9,1559.8732147216797
CNN,69,128,0.0001,0.0224653317937966,1.459806644463841,99.316,78.95,1582.559974193573
CNN,70,128,0.0001,0.01913784045217,1.4965302242508418,99.418,79.81,1605.1972522735596
CNN,71,128,0.0001,0.0176813980980228,1.351604721214198,99.42,79.12,1628.04816198349
CNN,72,128,0.0001,0.0151304200970214,1.5686470567236972,99.544,79.16,1650.841535806656
CNN,73,128,0.0001,0.0241039113464343,1.3836213335206238,99.292,79.73,1673.0914878845217
CNN,74,128,0.0001,0.0187496739555355,1.3427554150170915,99.442,78.77,1695.3328754901886
CNN,75,128,0.0001,0.0164375926282785,1.3328076661387576,99.492,79.27,1717.6772208213806
CNN,76,128,0.0001,0.0157757058261263,1.3042160951638524,99.526,78.47,1740.4805359840393
CNN,77,128,0.0001,0.0167797122614683,1.423178978358643,99.428,80.10000000000001,1763.321546792984
CNN,78,128,0.0001,0.0213197831069598,1.271438193472126,99.352,79.54,1786.1831212043762
CNN,79,128,0.0001,0.017821492831362,1.309808992886845,99.472,79.43,1808.8281927108765
CNN,80,128,0.0001,0.0135083578599193,1.453815286672568,99.584,79.42,1831.670576334
CNN,81,128,0.0001,0.0184119789143,1.2310813703114474,99.462,79.57,1854.5254271030424
CNN,82,128,0.0001,0.0146378162838204,1.2370881468434878,99.518,79.41,1877.396705150604
CNN,83,128,0.0001,0.0122691570164613,1.2340439610843417,99.604,79.03999999999999,1900.241958618164
CNN,84,128,0.0001,0.0194131196675258,1.3634890868693967,99.446,79.52,1923.09089756012
CNN,85,128,0.0001,0.01890699876308,1.1667139409463616,99.434,79.23,1945.70044374466
CNN,86,128,0.0001,0.0151895560290826,1.4810602815845344,99.572,79.45,1967.917545795441
CNN,87,128,0.0001,0.0193112598164328,1.2831466522397874,99.392,79.12,1990.7153656482697
CNN,88,128,0.0001,0.0182519208780094,1.2993961065724682,99.444,79.66,2012.9275858402248
CNN,89,128,0.0001,0.0139532183726687,1.461325295741045,99.594,80.23,2035.146782398224
CNN,90,128,0.0001,0.0119864395518517,1.2819572362718703,99.644,79.58,2057.3814103603363
CNN,91,128,0.0001,0.0176732036887052,1.2838700036459332,99.464,80.31,2079.753895998001
CNN,92,128,0.0001,0.013407839096707,1.4150932333137416,99.606,79.57,2102.5956003665924
CNN,93,128,0.0001,0.0133142369787536,1.3687143420116812,99.582,79.92,2125.415168046952
CNN,94,128,0.0001,0.0135478469866166,1.3262548273122765,99.58,80.10000000000001,2148.2452731132507
CNN,95,128,0.0001,0.0165179559568859,1.4337601548508754,99.434,80.2,2171.1148960590363
CNN,96,128,0.0001,0.0112723977086213,1.381527852031249,99.636,79.88,2193.9763526916504
CNN,97,128,0.0001,0.0108180385482635,1.4027421361283412,99.67,79.88,2216.5778810977936
CNN,98,128,0.0001,0.0152845348214579,1.275438264955448,99.51,80.28999999999999,2238.865796804428
CNN,99,128,0.0001,0.0171994365365391,1.2646917806396,99.468,80.47999999999999,2261.107787132263
fVGG_FC_FF_NN,0,128,0.0008,1.1373643301941854,1.0854235397109502,58.4,60.48,23.63575124740601
fVGG_FC_FF_NN,1,128,0.0008,1.0370951400083654,1.0604542259928549,61.870000000000005,61.040000000000006,43.55584931373596
fVGG_FC_FF_NN,2,128,0.0008,0.999109245169803,1.034659535824498,63.35,62.1,63.47298860549927
fVGG_FC_FF_NN,3,128,0.0008,0.9716989492516384,1.027679131755346,64.166,62.53,83.29478478431702
fVGG_FC_FF_NN,4,128,0.0008,0.9490244470898758,1.0139835446695735,64.824,62.84,102.89013934135436
fVGG_FC_FF_NN,5,128,0.0008,0.925457128478438,1.0050417712972135,65.834,63.11,122.45452570915222
fVGG_FC_FF_NN,6,128,0.0008,0.9021652682358042,0.998273042183888,66.616,63.63999999999999,141.975102186203
fVGG_FC_FF_NN,7,128,0.0008,0.8745456558969015,1.0399483962904048,67.55600000000001,62.59,161.44946599006653
fVGG_FC_FF_NN,8,128,0.0008,0.8496011067229463,1.0238786769818655,68.278,63.09,181.0492877960205
fVGG_FC_FF_NN,9,128,0.0008,0.8211006939868488,1.0292536548421354,69.27,63.13,200.82715439796448
fVGG_FC_FF_NN,10,128,0.0008,0.7903148929786195,1.0686155542542664,70.354,63.13,220.7999947071076
fVGG_FC_FF_NN,11,128,0.0008,0.7579901424210395,1.0481776791282846,71.47200000000001,63.52,240.7753882408142
fVGG_FC_FF_NN,12,128,0.0008,0.7213865064294137,1.0829064747955226,72.812,63.48,260.79523611068726
fVGG_FC_FF_NN,13,128,0.0008,0.6836878684780482,1.1188521362558197,74.138,62.34,280.58036947250366
fVGG_FC_FF_NN,14,128,0.0008,0.6434029660871267,1.1483240934866894,75.626,62.74,300.3964102268219
fVGG_FC_FF_NN,15,128,0.0008,0.5988016197138735,1.1645635306080686,77.28,62.8,320.3981807231903
fVGG_FC_FF_NN,16,128,0.0008,0.5547685584296351,1.2482735499551023,79.156,62.07,340.4070267677307
fVGG_FC_FF_NN,17,128,0.0008,0.5162984757014858,1.2913990752606452,80.398,61.67,360.4181478023529
fVGG_FC_FF_NN,18,128,0.0008,0.4730559067652963,1.3447259415554096,82.262,61.62,380.2628924846649
fVGG_FC_FF_NN,19,128,0.0008,0.4248632672802566,1.4002675444264956,84.142,60.84,400.0588095188141
fVGG_FC_FF_NN,20,128,0.0008,0.3875732355562927,1.440308564071414,85.746,61.1,419.7236514091492
fVGG_FC_FF_NN,21,128,0.0008,0.3474320412977882,1.51490563682363,87.376,61.0,439.5381724834442
fVGG_FC_FF_NN,22,128,0.0008,0.3157457148327547,1.6118504231489157,88.306,60.45,459.4623565673828
fVGG_FC_FF_NN,23,128,0.0008,0.2854722296566609,1.666123849681661,89.768,60.38,479.25862860679626
fVGG_FC_FF_NN,24,128,0.0008,0.2572343630330337,1.768742137317416,90.782,61.02,499.0367934703827
fVGG_FC_FF_NN,25,128,0.0008,0.2325064969603972,1.8458717457855804,91.76,59.31999999999999,519.076575756073
fVGG_FC_FF_NN,26,128,0.0008,0.2082516565118604,1.9705006201055983,92.692,60.14000000000001,539.1020593643188
fVGG_FC_FF_NN,27,128,0.0008,0.1964412041179969,2.0005543594118915,92.978,59.81,559.0532302856445
fVGG_FC_FF_NN,28,128,0.0008,0.1856540876162021,2.082440305359756,93.39,59.870000000000005,578.8179316520691
fVGG_FC_FF_NN,29,128,0.0008,0.1658784973689967,2.174157110950615,94.276,59.74,598.5725357532501
fVGG_FC_FF_NN,30,128,0.0008,0.1546154493451728,2.255223651475544,94.584,60.19,618.0285098552704
fVGG_FC_FF_NN,31,128,0.0008,0.1392830290243296,2.350580234693576,95.204,60.16,637.4856398105621
fVGG_FC_FF_NN,32,128,0.0008,0.1509738576114939,2.445502136327044,94.662,59.49,657.0499584674835
fVGG_FC_FF_NN,33,128,0.0008,0.1429106999388741,2.481895759135862,94.92,60.03,676.9088485240936
fVGG_FC_FF_NN,34,128,0.0008,0.1159171627553375,2.5665525001815603,95.974,59.78,696.4715876579285
fVGG_FC_FF_NN,35,128,0.0008,0.1082605959280677,2.642062511625169,96.21,58.95,715.9387607574463
fVGG_FC_FF_NN,36,128,0.0008,0.114496439228506,2.6508709795867342,95.958,59.13,740.140652179718
fVGG_FC_FF_NN,37,128,0.0008,0.1217017600031764,2.7632081991509545,95.664,59.040000000000006,766.2344391345978
fVGG_FC_FF_NN,38,128,0.0008,0.1296613229929333,2.7842530132849004,95.292,58.95,789.5424201488495
fVGG_FC_FF_NN,39,128,0.0008,0.1044235919576014,2.949104918709284,96.314,59.35,809.8766899108887
fVGG_FC_FF_NN,40,128,0.0008,0.091590676428107,2.934501551374604,96.7,58.97,829.9117081165314
fVGG_FC_FF_NN,41,128,0.0008,0.0908276627740591,3.0294647865657565,96.86,59.3,849.9279282093048
fVGG_FC_FF_NN,42,128,0.0008,0.100171417197989,3.0964903227890592,96.542,58.7,871.5882773399353
fVGG_FC_FF_NN,43,128,0.0008,0.097033227162669,3.0967483294161062,96.638,59.5,891.4121751785278
fVGG_FC_FF_NN,44,128,0.0008,0.0997443524239313,3.144271505784385,96.428,58.91,911.305517435074
fVGG_FC_FF_NN,45,128,0.0008,0.0914277738374669,3.256850828098345,96.784,59.07,931.1839711666108
fVGG_FC_FF_NN,46,128,0.0008,0.081854608448227,3.321608075612708,97.054,59.06,951.2732427120208
fVGG_FC_FF_NN,47,128,0.0008,0.0788623115662342,3.371946334838867,97.236,59.31999999999999,970.9786574840546
fVGG_FC_FF_NN,48,128,0.0008,0.0965370174516421,3.355226924147787,96.612,58.55,990.9167783260344
fVGG_FC_FF_NN,49,128,0.0008,0.0836529831218597,3.336390673359738,97.032,59.38,1011.0309014320374
fVGG_FC_FF_NN,50,128,0.0008,0.068102870570005,3.494639728642717,97.554,59.31999999999999,1031.2005808353424
fVGG_FC_FF_NN,51,128,0.0008,0.0892776406615439,3.5546104742001883,96.784,58.4,1050.9927332401276
fVGG_FC_FF_NN,52,128,0.0008,0.0896065786357044,3.530935826180857,96.816,59.06,1070.6802926063538
fVGG_FC_FF_NN,53,128,0.0008,0.070360133452984,3.652092821990387,97.492,58.41,1090.51105594635
fVGG_FC_FF_NN,54,128,0.0008,0.0778567913652914,3.602643686004832,97.332,58.59,1110.5123190879822
fVGG_FC_FF_NN,55,128,0.0008,0.0734178671837234,3.760344203514389,97.346,58.78,1130.5555703639984
fVGG_FC_FF_NN,56,128,0.0008,0.0681971416277501,3.8007215970679176,97.534,58.96,1150.2520122528076
fVGG_FC_FF_NN,57,128,0.0008,0.0655777868993408,3.8028013404411607,97.716,58.55,1170.078947544098
fVGG_FC_FF_NN,58,128,0.0008,0.0866140662085103,3.767935137205486,96.846,58.220000000000006,1190.1091969013214
fVGG_FC_FF_NN,59,128,0.0008,0.0866903542109843,3.915185701997974,96.854,58.69,1210.022337436676
fVGG_FC_FF_NN,60,128,0.0008,0.0656033264130087,4.038868499707572,97.648,58.64,1229.8532741069794
fVGG_FC_FF_NN,61,128,0.0008,0.0513764188917892,3.921397885189781,98.182,58.92,1249.4828510284424
fVGG_FC_FF_NN,62,128,0.0008,0.0649713146693223,4.031608590596838,97.652,59.330000000000005,1269.1271543502808
fVGG_FC_FF_NN,63,128,0.0008,0.0827426173345512,4.068039465554153,97.026,58.89,1288.8226850032806
fVGG_FC_FF_NN,64,128,0.0008,0.0755517552380481,4.078197886672201,97.292,59.21999999999999,1308.8115334510803
fVGG_FC_FF_NN,65,128,0.0008,0.0629094368647164,4.118003486077996,97.742,59.16,1328.7395656108856
fVGG_FC_FF_NN,66,128,0.0008,0.0595026457101068,4.251327004613756,97.856,59.12,1348.4686286449432
fVGG_FC_FF_NN,67,128,0.0008,0.0661653263668251,4.227756590782842,97.614,58.75,1368.0561220645905
fVGG_FC_FF_NN,68,128,0.0008,0.0735340553557362,4.325980111013485,97.292,58.2,1387.5489590168
fVGG_FC_FF_NN,69,128,0.0008,0.0705715282963079,4.205402986912787,97.528,57.91,1407.0758683681488
fVGG_FC_FF_NN,70,128,0.0008,0.060337814171334,4.291776219500771,97.818,58.64,1426.6621429920197
fVGG_FC_FF_NN,71,128,0.0008,0.0630596116056565,4.325194340717943,97.712,58.47,1446.5039021968842
fVGG_FC_FF_NN,72,128,0.0008,0.0621359732497454,4.394245160531394,97.742,58.58,1466.1378576755524
fVGG_FC_FF_NN,73,128,0.0008,0.0617289981790496,4.439865335633483,97.888,59.2,1485.6817874908447
fVGG_FC_FF_NN,74,128,0.0008,0.0607376298938623,4.571014437494399,97.808,59.040000000000006,1505.2088754177094
fVGG_FC_FF_NN,75,128,0.0008,0.0575744149434711,4.47204201432723,97.992,58.42,1524.9039311408997
fVGG_FC_FF_NN,76,128,0.0008,0.0551951103486463,4.580998281889324,98.032,58.81,1544.6812934875488
fVGG_FC_FF_NN,77,128,0.0008,0.0616210704000042,4.557771800439569,97.824,58.91,1564.619948387146
fVGG_FC_FF_NN,78,128,0.0008,0.0710617474582799,4.834521873087823,97.576,57.68,1584.630087852478
fVGG_FC_FF_NN,79,128,0.0008,0.0666415155591333,4.681307720232613,97.696,58.6,1604.599999666214
fVGG_FC_FF_NN,80,128,0.0008,0.0475719372915756,4.651188782498807,98.292,58.58,1624.5843119621277
fVGG_FC_FF_NN,81,128,0.0008,0.0560390465938107,4.862591028213501,97.97,58.39,1644.3779296875
fVGG_FC_FF_NN,82,128,0.0008,0.0657953854181025,4.759559836568712,97.75,58.89,1664.3223021030426
fVGG_FC_FF_NN,83,128,0.0008,0.0522329733770131,4.796098337897772,98.16,58.47,1684.257342338562
fVGG_FC_FF_NN,84,128,0.0008,0.0487383964931225,4.9417193117021005,98.324,58.41,1704.246060848236
fVGG_FC_FF_NN,85,128,0.0008,0.068109345424663,4.892672034758556,97.778,58.71,1724.0990207195282
fVGG_FC_FF_NN,86,128,0.0008,0.0664556125367103,4.776694931561434,97.72,58.28,1743.9614050388336
fVGG_FC_FF_NN,87,128,0.0008,0.0516707918480457,4.80957129031797,98.2,59.260000000000005,1763.9875235557556
fVGG_FC_FF_NN,88,128,0.0008,0.0526173244512704,5.033896723880043,98.21,58.51,1784.0006499290466
fVGG_FC_FF_NN,89,128,0.0008,0.0541601853875105,4.788421965852568,98.21,58.25,1803.9138841629028
fVGG_FC_FF_NN,90,128,0.0008,0.0500013275784166,4.971994780286958,98.294,59.08,1823.6402575969696
fVGG_FC_FF_NN,91,128,0.0008,0.0533189619766295,5.031785952893993,98.168,58.8,1843.333052158356
fVGG_FC_FF_NN,92,128,0.0008,0.0621547981491669,5.036780096307585,97.856,59.13,1862.862131595612
fVGG_FC_FF_NN,93,128,0.0008,0.0478902833599983,5.119458615025388,98.332,58.440000000000005,1882.3903181552887
fVGG_FC_FF_NN,94,128,0.0008,0.0500671422326951,5.107501926301401,98.206,58.25,1902.0370924472809
fVGG_FC_FF_NN,95,128,0.0008,0.0625736306164213,5.262738040730923,97.912,58.47,1921.8905997276304
fVGG_FC_FF_NN,96,128,0.0008,0.0582627473515756,5.132418683812588,98.064,58.830000000000005,1941.837364196777
fVGG_FC_FF_NN,97,128,0.0008,0.0442573703632539,5.229822523986237,98.534,59.07,1961.7479882240293
fVGG_FC_FF_NN,98,128,0.0008,0.0465140866301477,5.194478206996676,98.39,58.440000000000005,1981.6495730876925
fVGG_FC_FF_NN,99,128,0.0008,0.06328453676051,5.301586911648134,97.86,58.95,2001.3965644836424
fResnet18_FC_FF_NN,0,128,0.002,0.624624715741638,0.552164979750597,78.364,81.47999999999999,28.705201148986816
fResnet18_FC_FF_NN,1,128,0.002,0.4969207205430931,0.5030685716037508,82.734,82.44,63.379966020584106
fResnet18_FC_FF_NN,2,128,0.002,0.4436256252133937,0.4972702996640266,84.286,83.22,97.58989143371582
fResnet18_FC_FF_NN,3,128,0.002,0.4041779194875141,0.5072774453253686,85.624,82.78,131.71001863479614
fResnet18_FC_FF_NN,4,128,0.002,0.3652017738127037,0.5262012025223503,86.954,83.06,165.68653106689453
fResnet18_FC_FF_NN,5,128,0.002,0.3303968104178948,0.5128436145148699,88.062,83.48,199.67855215072632
fResnet18_FC_FF_NN,6,128,0.002,0.2970085737612241,0.5346156298359738,89.294,83.35000000000001,233.6355755329132
fResnet18_FC_FF_NN,7,128,0.002,0.2607857841626762,0.5556711667700659,90.478,83.59,267.7946443557739
fResnet18_FC_FF_NN,8,128,0.002,0.2250190563023547,0.6194503495964823,91.654,83.1,301.6751208305359
fResnet18_FC_FF_NN,9,128,0.002,0.1962529581678493,0.6334672362744054,92.722,83.28999999999999,335.8875048160553
fResnet18_FC_FF_NN,10,128,0.002,0.1726405024052123,0.6957580948932262,93.492,82.94,369.8426492214203
fResnet18_FC_FF_NN,11,128,0.002,0.154243611237582,0.7266418364229081,94.354,82.91,403.9834797382355
fResnet18_FC_FF_NN,12,128,0.002,0.1321283778571106,0.8229578035541728,95.094,82.98,437.8385136127472
fResnet18_FC_FF_NN,13,128,0.002,0.1280127252211503,0.87766286542144,95.25,82.61,471.8880774974823
fResnet18_FC_FF_NN,14,128,0.002,0.106550774815709,0.9610086287124248,96.086,82.42,506.0420744419098
fResnet18_FC_FF_NN,15,128,0.002,0.1081835912335711,0.9163867540751832,95.948,83.1,540.4168953895569
fResnet18_FC_FF_NN,16,128,0.002,0.0897434595114815,1.008078034542784,96.78,82.74000000000001,574.5255937576294
fResnet18_FC_FF_NN,17,128,0.002,0.0824951132118721,1.1541271986840649,97.072,82.49,608.6394081115723
fResnet18_FC_FF_NN,18,128,0.002,0.0858333881258431,1.0739803404747683,96.944,83.11,642.6889975070953
fResnet18_FC_FF_NN,19,128,0.002,0.0633415501574268,1.1528847451451458,97.74,83.1,676.5289902687073
fResnet18_FC_FF_NN,20,128,0.002,0.0722978788968699,1.2245351125167896,97.422,82.24000000000001,710.827005147934
fResnet18_FC_FF_NN,21,128,0.002,0.0848535290916862,1.2184037430376946,97.072,82.83,744.7422468662262
fResnet18_FC_FF_NN,22,128,0.002,0.0514083354831542,1.3552836685241023,98.232,82.47,779.0487902164459
fResnet18_FC_FF_NN,23,128,0.002,0.072175088831607,1.2848557958120033,97.608,82.43,813.0391285419464
fResnet18_FC_FF_NN,24,128,0.002,0.0667990582263873,1.4010901043686683,97.806,81.57,847.5004317760468
fResnet18_FC_FF_NN,25,128,0.002,0.0673623844609617,1.4086134426201449,97.776,82.24000000000001,881.4586842060089
fResnet18_FC_FF_NN,26,128,0.002,0.048328537201566,1.3534978092471257,98.364,83.05,915.7338845729828
fResnet18_FC_FF_NN,27,128,0.002,0.0527797908203014,1.3616815646992455,98.294,82.03,949.7948706150056
fResnet18_FC_FF_NN,28,128,0.002,0.0694943914282828,1.3816629452041431,97.684,81.72,983.7964279651642
fResnet18_FC_FF_NN,29,128,0.002,0.0466166894776922,1.552421818841013,98.458,82.66,1018.0625898838044
fResnet18_FC_FF_NN,30,128,0.002,0.0502920551576873,1.4782908166511148,98.344,82.89,1052.2878291606903
fResnet18_FC_FF_NN,31,128,0.002,0.0554334477496469,1.5847176200226891,98.276,82.38,1086.6703202724457
fResnet18_FC_FF_NN,32,128,0.002,0.0598862964699826,1.613374962082392,98.074,82.22,1120.5038712024689
fResnet18_FC_FF_NN,33,128,0.002,0.0531010339700538,1.712736600561987,98.272,82.56,1154.7245922088623
fResnet18_FC_FF_NN,34,128,0.002,0.0527230632789742,1.630428658256048,98.384,82.69,1188.956998586655
fResnet18_FC_FF_NN,35,128,0.002,0.0451606264423645,1.7207240085058575,98.552,82.73,1223.1102468967438
fResnet18_FC_FF_NN,36,128,0.002,0.0397095475534913,1.6740433136119115,98.806,82.01,1257.4561083316803
fResnet18_FC_FF_NN,37,128,0.002,0.0566988309185542,1.7443555118162422,98.298,82.33,1291.5225338935852
fResnet18_FC_FF_NN,38,128,0.002,0.052338455555677,1.7240566633924652,98.422,82.19999999999999,1325.50936961174
fResnet18_FC_FF_NN,39,128,0.002,0.0514383587642046,1.8489910432055023,98.416,82.87,1359.632977724075
fResnet18_FC_FF_NN,40,128,0.002,0.0502446096597711,1.793296609121033,98.5,82.69999999999999,1393.9937691688538
fResnet18_FC_FF_NN,41,128,0.002,0.041291488804515,1.8790185225160816,98.776,82.65,1427.9542775154114
fResnet18_FC_FF_NN,42,128,0.002,0.0602424763315899,1.9205352098126955,98.302,82.64,1462.1018359661102
fResnet18_FC_FF_NN,43,128,0.002,0.046838319018844,2.0625452995300293,98.686,82.67,1496.0578792095184
fResnet18_FC_FF_NN,44,128,0.002,0.0382414980272106,2.049550807928737,98.868,82.41000000000001,1530.3331105709076
fResnet18_FC_FF_NN,45,128,0.002,0.0477465615018873,2.0473018115079857,98.656,83.07,1564.4144625663755
fResnet18_FC_FF_NN,46,128,0.002,0.04433076757946,2.042525854291795,98.796,82.46,1598.834365606308
fResnet18_FC_FF_NN,47,128,0.002,0.0418658694783088,2.028761061686504,98.836,82.46,1633.305061340332
fResnet18_FC_FF_NN,48,128,0.002,0.0438138147517729,2.0285028400300424,98.706,82.69999999999999,1667.2595975399015
fResnet18_FC_FF_NN,49,128,0.002,0.0576119879424414,2.07678069117703,98.432,82.89999999999999,1701.2787642478943
fResnet18_FC_FF_NN,50,128,0.002,0.039642655525057,2.004303708861146,98.846,82.41000000000001,1735.0949263572693
fResnet18_FC_FF_NN,51,128,0.002,0.057546223291521,2.071903048436853,98.454,82.31,1769.2000150680542
fResnet18_FC_FF_NN,52,128,0.002,0.0476890330037931,1.947341005162516,98.756,82.87,1803.3495168685915
fResnet18_FC_FF_NN,53,128,0.002,0.0366136069089332,2.162104775633993,99.006,82.89,1837.461528301239
fResnet18_FC_FF_NN,54,128,0.002,0.0330019727260667,2.076890134358708,99.006,82.77,1871.48991560936
fResnet18_FC_FF_NN,55,128,0.002,0.0455991886229753,2.3363643597952928,98.748,82.87,1905.825680732727
fResnet18_FC_FF_NN,56,128,0.002,0.0473421369853448,2.2419450532031964,98.736,82.76,1939.8027865886688
fResnet18_FC_FF_NN,57,128,0.002,0.0385655840447046,2.2716632662694667,98.98,83.04,1973.876615524292
fResnet18_FC_FF_NN,58,128,0.002,0.0299368571746699,2.4241241292108464,99.156,82.61,2008.489996433258
fResnet18_FC_FF_NN,59,128,0.002,0.058487996272177,2.239563932382985,98.53,82.62,2042.4199569225311
fResnet18_FC_FF_NN,60,128,0.002,0.0416544439264988,2.318304345577578,98.894,82.52000000000001,2076.430291891098
fResnet18_FC_FF_NN,61,128,0.002,0.0455165289435465,2.4259025477155856,98.858,82.16,2110.4473237991333
fResnet18_FC_FF_NN,62,128,0.002,0.0367282550450118,2.531597253642505,98.992,82.88,2144.762507915497
fResnet18_FC_FF_NN,63,128,0.002,0.0500680456289907,2.2359081506729126,98.752,83.1,2178.795256137848
fResnet18_FC_FF_NN,64,128,0.002,0.0348880044853976,2.2949371247351924,99.108,82.8,2213.267221212387
fResnet18_FC_FF_NN,65,128,0.002,0.0381646007782967,2.618902117391176,99.002,82.86,2247.039574623108
fResnet18_FC_FF_NN,66,128,0.002,0.0494411778621017,2.472750769385809,98.786,82.3,2281.1436364650726
fResnet18_FC_FF_NN,67,128,0.002,0.0400263851804114,2.621473307850995,98.988,82.47,2315.1954822540283
fResnet18_FC_FF_NN,68,128,0.002,0.056393328000164,2.6855075019824355,98.65,82.17999999999999,2349.2880284786224
fResnet18_FC_FF_NN,69,128,0.002,0.0395527739221501,2.732097886785676,99.066,82.66,2383.554935216904
fResnet18_FC_FF_NN,70,128,0.002,0.0359585276020735,2.5306930274855866,99.132,82.73,2417.6356580257416
fResnet18_FC_FF_NN,71,128,0.002,0.0374373111945689,2.781794211532496,99.122,82.3,2451.957510471344
fResnet18_FC_FF_NN,72,128,0.002,0.0447599039325909,2.629699364870409,98.984,82.33,2485.906074285507
fResnet18_FC_FF_NN,73,128,0.002,0.0416937667033308,2.828248799601688,98.994,82.8,2520.348321199417
fResnet18_FC_FF_NN,74,128,0.002,0.0469495925359143,2.6593782599968248,98.92,82.59,2554.3815236091614
fResnet18_FC_FF_NN,75,128,0.002,0.0376533965721711,2.800423110587688,99.124,82.52000000000001,2588.8364481925964
fResnet18_FC_FF_NN,76,128,0.002,0.0390645997097396,2.743250784240192,99.052,83.04,2622.8235874176025
fResnet18_FC_FF_NN,77,128,0.002,0.039602612472398,2.85765506798708,99.072,82.57,2656.8690514564514
fResnet18_FC_FF_NN,78,128,0.002,0.0391635881583949,2.763872326174869,99.088,82.43,2690.810887575149
fResnet18_FC_FF_NN,79,128,0.002,0.0407056353955633,2.7443974674502507,99.048,82.91,2724.797276735306
fResnet18_FC_FF_NN,80,128,0.002,0.0380597003276286,3.028684968812556,99.136,82.76,2761.256227254868
fResnet18_FC_FF_NN,81,128,0.002,0.0391580305160757,2.955438361137728,99.114,82.89999999999999,2795.3089356422424
fResnet18_FC_FF_NN,82,128,0.002,0.0412975808558609,2.732868414890917,99.082,83.02000000000001,2829.5128145217896
fResnet18_FC_FF_NN,83,128,0.002,0.0365840192249854,2.864624931842466,99.126,82.84,2863.4543035030365
fResnet18_FC_FF_NN,84,128,0.002,0.0361114725713068,3.0182777205600013,99.158,83.26,2897.8169593811035
fResnet18_FC_FF_NN,85,128,0.002,0.0405312547384924,2.962573727474937,99.106,82.64,2932.205052137375
fResnet18_FC_FF_NN,86,128,0.002,0.0459252497833257,2.917303378068948,98.996,82.78,2966.17875957489
fResnet18_FC_FF_NN,87,128,0.002,0.026102444975339,3.125115194086787,99.358,83.05,3000.259852170944
fResnet18_FC_FF_NN,88,128,0.002,0.0451963851550651,3.0670247817341285,99.03,83.25,3034.2764506340027
fResnet18_FC_FF_NN,89,128,0.002,0.0308125494295287,3.186043274553516,99.244,82.74000000000001,3071.2288007736206
fResnet18_FC_FF_NN,90,128,0.002,0.0413687972812268,3.035695056372051,99.118,83.0,3105.4504177570343
fResnet18_FC_FF_NN,91,128,0.002,0.0331657517789866,3.513992806024189,99.248,83.02000000000001,3139.699943304062
fResnet18_FC_FF_NN,92,128,0.002,0.0551412006252622,3.381692993490002,98.834,83.19,3173.6744923591614
fResnet18_FC_FF_NN,93,128,0.002,0.0367847905838801,3.49988118304482,99.202,82.76,3208.5565960407257
fResnet18_FC_FF_NN,94,128,0.002,0.0376830811902433,3.3308376134196416,99.218,82.74000000000001,3242.904551744461
fResnet18_FC_FF_NN,95,128,0.002,0.0393706385447301,3.450304604783843,99.206,82.97,3277.06049990654
fResnet18_FC_FF_NN,96,128,0.002,0.0509030007506365,3.323347364799886,99.012,82.76,3311.562125444412
fResnet18_FC_FF_NN,97,128,0.002,0.0244193909517806,3.3858225209803523,99.428,82.93,3345.641008615494
fResnet18_FC_FF_NN,98,128,0.002,0.0503908572431835,3.694771163071258,99.04,82.64,3379.2681879997253
fResnet18_FC_FF_NN,99,128,0.002,0.0455800043447172,3.315401124803326,99.074,82.56,3413.1666736602783
nfVGG_FC_FF_NN,0,128,0.0008,0.8209257098415014,0.7011659107630765,72.59,77.49000000000001,23.48147773742676
